,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,uid
172929,1987.0,10.0,14,3.0,1430.0,1430.0,1559.0,1555.0,TW,516.0,,89.0,85.0,,4.0,0.0,1.0,MSP,449.0,,,0.0,,0.0,,,,,,
20404,1987.0,12.0,7,1.0,1857.0,1845.0,2120.0,2059.0,TW,753.0,,263.0,254.0,,21.0,12.0,1.0,SFO,1736.0,,,0.0,,0.0,,,,,,
106403,1987.0,12.0,24,4.0,1330.0,1255.0,1627.0,1540.0,WN,967.0,,117.0,105.0,,47.0,35.0,3.0,ELP,714.0,,,0.0,,0.0,,,,,,
84333,1987.0,11.0,11,3.0,1115.0,1115.0,,1309.0,US,78.0,,,114.0,,,0.0,6.0,BWI,787.0,,,0.0,,1.0,,,,,,
89878,1987.0,11.0,2,1.0,2230.0,2230.0,2318.0,2320.0,PI,748.0,,48.0,50.0,,-2.0,0.0,6.0,TLH,227.0,,,0.0,,0.0,,,,,,
246598,1987.0,10.0,17,6.0,1654.0,1655.0,1908.0,1903.0,TW,78.0,,74.0,68.0,,5.0,-1.0,1.0,DAY,338.0,,,0.0,,0.0,,,,,,
241003,1987.0,11.0,18,3.0,1311.0,1315.0,1414.0,1416.0,US,269.0,,63.0,61.0,,-2.0,-4.0,5.0,DCA,298.0,,,0.0,,0.0,,,,,,
149515,1987.0,11.0,23,1.0,1841.0,1840.0,2041.0,2047.0,TW,283.0,,240.0,247.0,,-6.0,1.0,1.0,BUR,1584.0,,,0.0,,0.0,,,,,,
76579,1987.0,12.0,17,4.0,738.0,730.0,1022.0,1020.0,WN,845.0,,104.0,110.0,,2.0,8.0,3.0,ELP,714.0,,,0.0,,0.0,,,,,,
104353,1987.0,12.0,30,3.0,1339.0,1330.0,1604.0,1552.0,TW,642.0,,85.0,82.0,,12.0,9.0,1.0,TOL,399.0,,,0.0,,0.0,,,,,,
29186,1987.0,11.0,27,5.0,902.0,805.0,947.0,833.0,DL,91.0,,105.0,88.0,,74.0,57.0,6.0,MSY,550.0,,,0.0,,0.0,,,,,,
130879,1987.0,10.0,31,6.0,901.0,902.0,1042.0,1042.0,UA,1465.0,,161.0,160.0,,0.0,-1.0,8.0,MSY,954.0,,,0.0,,0.0,,,,,,
43466,1987.0,12.0,17,4.0,2105.0,2050.0,2209.0,2151.0,PS,1801.0,,64.0,61.0,,18.0,15.0,3.0,SJC,308.0,,,0.0,,0.0,,,,,,
215938,1987.0,10.0,28,3.0,1040.0,1040.0,1128.0,1129.0,CO,508.0,,48.0,49.0,,-1.0,0.0,4.0,DEN,230.0,,,0.0,,0.0,,,,,,
70000,1987.0,10.0,18,7.0,1915.0,1915.0,2021.0,2015.0,TW,656.0,,66.0,60.0,,6.0,0.0,10.0,STL,251.0,,,0.0,,0.0,,,,,,
206215,1987.0,10.0,26,1.0,1530.0,1530.0,1847.0,1841.0,TW,284.0,,137.0,131.0,,6.0,0.0,1.0,BDL,957.0,,,0.0,,0.0,,,,,,
222181,1987.0,12.0,27,7.0,720.0,720.0,913.0,930.0,AS,201.0,,113.0,130.0,,-17.0,0.0,3.0,PDX,834.0,,,0.0,,0.0,,,,,,
248268,1987.0,12.0,1,2.0,720.0,720.0,920.0,923.0,EA,841.0,,60.0,63.0,,-3.0,0.0,19.0,TPA,330.0,,,0.0,,0.0,,,,,,
254998,1987.0,10.0,3,6.0,900.0,900.0,952.0,955.0,UA,605.0,,112.0,115.0,,-3.0,0.0,2.0,ORD,612.0,,,0.0,,0.0,,,,,,
4989,1987.0,12.0,5,6.0,1422.0,1425.0,1634.0,1642.0,CO,157.0,,132.0,137.0,,-8.0,-3.0,8.0,MCO,758.0,,,0.0,,0.0,,,,,,
135118,1987.0,10.0,2,5.0,2147.0,2147.0,2259.0,2257.0,DL,1949.0,,72.0,70.0,,2.0,0.0,3.0,SMF,373.0,,,0.0,,0.0,,,,,,
34871,1987.0,10.0,13,2.0,839.0,839.0,902.0,902.0,EA,699.0,,23.0,23.0,,0.0,0.0,6.0,MLB,47.0,,,0.0,,0.0,,,,,,
15895,1987.0,10.0,15,4.0,1306.0,1300.0,1536.0,1528.0,US,370.0,,90.0,88.0,,8.0,6.0,1.0,PIT,553.0,,,0.0,,0.0,,,,,,
117680,1987.0,10.0,12,1.0,724.0,724.0,1234.0,1229.0,EA,200.0,,190.0,185.0,,5.0,0.0,0.0,MCI,1489.0,,,0.0,,0.0,,,,,,
86731,1987.0,12.0,27,7.0,,1836.0,,1956.0,UA,995.0,,,140.0,,,,10.0,DEN,895.0,,,1.0,,0.0,,,,,,
89436,1987.0,11.0,30,1.0,1004.0,1003.0,1350.0,1343.0,TW,472.0,,166.0,160.0,,7.0,1.0,1.0,FLL,1056.0,,,0.0,,0.0,,,,,,
226297,1987.0,10.0,7,3.0,1434.0,1435.0,1808.0,1806.0,CO,77.0,,154.0,151.0,,2.0,-1.0,0.0,DEN,1024.0,,,0.0,,0.0,,,,,,
112887,1987.0,11.0,20,5.0,2013.0,1945.0,2123.0,2053.0,AA,2103.0,,70.0,68.0,,30.0,28.0,3.0,SJC,308.0,,,0.0,,0.0,,,,,,
71908,1987.0,12.0,31,4.0,1810.0,1810.0,2036.0,2034.0,AA,113.0,,206.0,204.0,,2.0,0.0,2.0,DFW,1192.0,,,0.0,,0.0,,,,,,
236358,1987.0,10.0,4,7.0,,1159.0,,1230.0,EA,118.0,,,31.0,,,,9.0,ALB,80.0,,,1.0,,0.0,,,,,,
137045,1987.0,10.0,7,3.0,701.0,703.0,738.0,743.0,UA,989.0,,37.0,40.0,,-5.0,-2.0,8.0,MDT,94.0,,,0.0,,0.0,,,,,,
115181,1987.0,12.0,6,7.0,1227.0,1100.0,1428.0,1249.0,UA,1431.0,,121.0,109.0,,99.0,87.0,0.0,SFO,679.0,,,0.0,,0.0,,,,,,
245085,1987.0,11.0,16,1.0,1004.0,1001.0,1346.0,1320.0,TW,226.0,,162.0,139.0,,26.0,3.0,1.0,TPA,869.0,,,0.0,,0.0,,,,,,
233115,1987.0,11.0,20,5.0,2034.0,2025.0,2155.0,2131.0,DL,171.0,,81.0,66.0,,24.0,9.0,3.0,SFO,337.0,,,0.0,,0.0,,,,,,
47594,1987.0,11.0,2,1.0,1738.0,1730.0,1909.0,1856.0,US,422.0,,91.0,86.0,,13.0,8.0,2.0,BOS,399.0,,,0.0,,0.0,,,,,,
200686,1987.0,10.0,2,5.0,700.0,700.0,923.0,929.0,DL,907.0,,83.0,89.0,,-6.0,0.0,1.0,ATL,483.0,,,0.0,,0.0,,,,,,
169887,1987.0,12.0,21,1.0,1141.0,1141.0,1346.0,1335.0,EA,100.0,,65.0,54.0,,11.0,0.0,19.0,ATL,272.0,,,0.0,,0.0,,,,,,
174452,1987.0,10.0,30,5.0,158.0,200.0,736.0,740.0,UA,112.0,,218.0,220.0,,-4.0,-2.0,3.0,ORD,1745.0,,,0.0,,0.0,,,,,,
197885,1987.0,12.0,17,4.0,1345.0,1345.0,1447.0,1448.0,US,76.0,,62.0,63.0,,-1.0,0.0,2.0,ALB,318.0,,,0.0,,0.0,,,,,,
182137,1987.0,12.0,13,7.0,1345.0,1345.0,1421.0,1435.0,WN,26.0,,36.0,50.0,,-14.0,0.0,7.0,TUL,237.0,,,0.0,,0.0,,,,,,
110889,1987.0,12.0,20,7.0,1417.0,1325.0,1556.0,1515.0,PA (1),123.0,,99.0,110.0,,41.0,52.0,0.0,SFO,679.0,,,0.0,,0.0,,,,,,
15256,1987.0,11.0,21,6.0,1530.0,1530.0,1709.0,1656.0,EA,874.0,,99.0,86.0,,13.0,0.0,2.0,BOS,399.0,,,0.0,,0.0,,,,,,
5094,1987.0,12.0,28,1.0,1436.0,1320.0,1631.0,1510.0,AS,92.0,,115.0,110.0,,81.0,76.0,0.0,SFO,679.0,,,0.0,,0.0,,,,,,
226996,1987.0,10.0,26,1.0,1615.0,1615.0,1821.0,1802.0,DL,619.0,,126.0,107.0,,19.0,0.0,9.0,CVG,661.0,,,0.0,,0.0,,,,,,
141397,1987.0,10.0,30,5.0,1218.0,1215.0,1343.0,1332.0,US,238.0,,85.0,77.0,,11.0,3.0,9.0,PIT,406.0,,,0.0,,0.0,,,,,,
132968,1987.0,11.0,9,1.0,1805.0,1805.0,1820.0,1830.0,WN,561.0,,75.0,85.0,,-10.0,0.0,11.0,LAS,487.0,,,0.0,,0.0,,,,,,
20258,1987.0,11.0,16,1.0,729.0,729.0,845.0,832.0,AA,1011.0,,76.0,63.0,,13.0,0.0,2.0,RDU,227.0,,,0.0,,0.0,,,,,,
142131,1987.0,12.0,14,1.0,905.0,905.0,1137.0,1131.0,CO,160.0,,152.0,146.0,,6.0,0.0,8.0,TPA,810.0,,,0.0,,0.0,,,,,,
199292,1987.0,11.0,2,1.0,1951.0,1950.0,2110.0,2100.0,PI,719.0,,79.0,70.0,,10.0,1.0,16.0,BWI,330.0,,,0.0,,0.0,,,,,,
168891,1987.0,12.0,29,2.0,43.0,2245.0,805.0,647.0,CO,26.0,,262.0,302.0,,78.0,118.0,3.0,EWR,2454.0,,,0.0,,0.0,,,,,,
207471,1987.0,10.0,15,4.0,1255.0,1255.0,1528.0,1524.0,NW,462.0,,93.0,89.0,,4.0,0.0,1.0,DTW,440.0,,,0.0,,0.0,,,,,,
18381,1987.0,11.0,19,4.0,850.0,850.0,945.0,955.0,WN,150.0,,55.0,65.0,,-10.0,0.0,7.0,MAF,319.0,,,0.0,,0.0,,,,,,
49302,1987.0,11.0,22,7.0,,1055.0,,1200.0,AA,2223.0,,,65.0,,,,3.0,SJC,308.0,,,1.0,,0.0,,,,,,
106449,1987.0,11.0,7,6.0,1525.0,1526.0,1645.0,1633.0,UA,1450.0,,80.0,67.0,,12.0,-1.0,8.0,CLE,288.0,,,0.0,,0.0,,,,,,
241326,1987.0,11.0,3,2.0,2120.0,2102.0,2247.0,2250.0,TW,437.0,,87.0,108.0,,-3.0,18.0,1.0,DFW,551.0,,,0.0,,0.0,,,,,,
41568,1987.0,12.0,13,7.0,1000.0,1000.0,1052.0,1100.0,UA,904.0,,52.0,60.0,,-8.0,0.0,8.0,LGA,229.0,,,0.0,,0.0,,,,,,
44410,1987.0,10.0,6,2.0,842.0,842.0,1016.0,1010.0,TW,95.0,,94.0,88.0,,6.0,0.0,1.0,OKC,462.0,,,0.0,,0.0,,,,,,
26330,1987.0,11.0,4,3.0,731.0,730.0,833.0,835.0,PI,847.0,,62.0,65.0,,-2.0,1.0,5.0,EWR,194.0,,,0.0,,0.0,,,,,,
196557,1987.0,12.0,8,2.0,1815.0,1815.0,2134.0,2138.0,DL,1563.0,,319.0,323.0,,-4.0,0.0,3.0,HNL,2556.0,,,0.0,,0.0,,,,,,
32516,1987.0,11.0,30,1.0,1239.0,1225.0,1945.0,1921.0,DL,146.0,,246.0,236.0,,24.0,14.0,3.0,ATL,1946.0,,,0.0,,0.0,,,,,,
145957,1987.0,11.0,28,6.0,2040.0,2040.0,2152.0,2143.0,AA,2391.0,,72.0,63.0,,9.0,0.0,3.0,SJC,308.0,,,0.0,,0.0,,,,,,
188561,1987.0,10.0,12,1.0,910.0,910.0,1039.0,1052.0,UA,343.0,,209.0,222.0,,-13.0,0.0,8.0,DEN,1452.0,,,0.0,,0.0,,,,,,
166195,1987.0,10.0,9,5.0,1910.0,1829.0,2046.0,2020.0,EA,137.0,,96.0,111.0,,26.0,41.0,2.0,ATL,547.0,,,0.0,,0.0,,,,,,
41732,1987.0,12.0,23,3.0,1350.0,1350.0,1459.0,1502.0,NW,819.0,,129.0,132.0,,-3.0,0.0,8.0,MEM,742.0,,,0.0,,0.0,,,,,,
178260,1987.0,12.0,10,4.0,2108.0,2100.0,2306.0,2315.0,WN,774.0,,58.0,75.0,,-9.0,8.0,3.0,PHX,370.0,,,0.0,,0.0,,,,,,
23288,1987.0,11.0,8,7.0,757.0,755.0,1048.0,1045.0,CO,490.0,,111.0,110.0,,3.0,2.0,11.0,IAH,744.0,,,0.0,,0.0,,,,,,
134933,1987.0,11.0,4,3.0,1915.0,1906.0,2049.0,2037.0,TW,147.0,,94.0,91.0,,12.0,9.0,1.0,ICT,392.0,,,0.0,,0.0,,,,,,
69611,1987.0,12.0,10,4.0,1200.0,1200.0,1251.0,1255.0,PA (1),43.0,,51.0,55.0,,-4.0,0.0,6.0,MIA,193.0,,,0.0,,0.0,,,,,,
207759,1987.0,10.0,23,5.0,1605.0,1555.0,1756.0,1725.0,NW,239.0,,111.0,90.0,,31.0,10.0,2.0,DTW,405.0,,,0.0,,0.0,,,,,,
17865,1987.0,10.0,3,6.0,2050.0,2050.0,2231.0,2234.0,AA,2714.0,,101.0,104.0,,-3.0,0.0,0.0,OAK,671.0,,,0.0,,0.0,,,,,,
143274,1987.0,11.0,19,4.0,1747.0,1735.0,1903.0,1905.0,WN,925.0,,76.0,90.0,,-2.0,12.0,1.0,OKC,462.0,,,0.0,,0.0,,,,,,
1820,1987.0,12.0,20,7.0,1116.0,1115.0,1313.0,1309.0,US,78.0,,117.0,114.0,,4.0,1.0,6.0,BWI,787.0,,,0.0,,0.0,,,,,,
108056,1987.0,11.0,28,6.0,1420.0,1420.0,1555.0,1600.0,DL,429.0,,95.0,100.0,,-5.0,0.0,2.0,ATL,547.0,,,0.0,,0.0,,,,,,
260634,1987.0,11.0,18,3.0,752.0,752.0,839.0,844.0,UA,591.0,,107.0,112.0,,-5.0,0.0,5.0,ORD,607.0,,,0.0,,0.0,,,,,,
178001,1987.0,10.0,28,3.0,2115.0,2115.0,2216.0,2213.0,EA,385.0,,61.0,58.0,,3.0,0.0,11.0,TUS,321.0,,,0.0,,0.0,,,,,,
133771,1987.0,12.0,18,5.0,1846.0,1845.0,2349.0,2341.0,AA,970.0,,183.0,176.0,,8.0,1.0,3.0,DFW,1235.0,,,0.0,,0.0,,,,,,
20192,1987.0,12.0,16,3.0,2136.0,2050.0,2254.0,2151.0,PS,1801.0,,78.0,61.0,,63.0,46.0,3.0,SJC,308.0,,,0.0,,0.0,,,,,,
202167,1987.0,10.0,8,4.0,1315.0,1305.0,1626.0,1559.0,TW,586.0,,131.0,114.0,,27.0,10.0,1.0,MDT,733.0,,,0.0,,0.0,,,,,,
56852,1987.0,12.0,1,2.0,719.0,710.0,846.0,838.0,NW,796.0,,87.0,88.0,,8.0,9.0,5.0,DTW,374.0,,,0.0,,0.0,,,,,,
133440,1987.0,12.0,18,5.0,1400.0,1400.0,1518.0,1513.0,AA,2229.0,,78.0,73.0,,5.0,0.0,3.0,OAK,337.0,,,0.0,,0.0,,,,,,
258362,1987.0,10.0,27,2.0,1200.0,1200.0,1300.0,1300.0,WN,733.0,,60.0,60.0,,0.0,0.0,1.0,MDW,251.0,,,0.0,,0.0,,,,,,
250085,1987.0,10.0,5,1.0,1314.0,1306.0,1639.0,1636.0,TW,844.0,,145.0,150.0,,3.0,8.0,1.0,JFK,892.0,,,0.0,,0.0,,,,,,
16847,1987.0,10.0,9,5.0,655.0,655.0,731.0,730.0,NW,1438.0,,36.0,35.0,,1.0,0.0,18.0,DTW,74.0,,,0.0,,0.0,,,,,,
202517,1987.0,10.0,1,4.0,1331.0,1331.0,1441.0,1435.0,PI,942.0,,70.0,64.0,,6.0,0.0,5.0,BWI,273.0,,,0.0,,0.0,,,,,,
39171,1987.0,11.0,1,7.0,1825.0,1815.0,1922.0,1915.0,US,587.0,,57.0,60.0,,7.0,10.0,9.0,PHL,196.0,,,0.0,,0.0,,,,,,
174839,1987.0,10.0,29,4.0,2035.0,2036.0,2103.0,2106.0,PI,863.0,,28.0,30.0,,-3.0,-1.0,5.0,ELM,77.0,,,0.0,,0.0,,,,,,
17779,1987.0,12.0,4,5.0,753.0,750.0,930.0,920.0,EA,211.0,,157.0,150.0,,10.0,3.0,2.0,MCI,950.0,,,0.0,,0.0,,,,,,
129151,1987.0,12.0,7,1.0,1605.0,1600.0,1648.0,1640.0,AS,172.0,,43.0,40.0,,8.0,5.0,3.0,SAN,109.0,,,0.0,,0.0,,,,,,
231723,1987.0,10.0,22,4.0,648.0,645.0,1203.0,1205.0,TW,60.0,,195.0,200.0,,-2.0,3.0,3.0,STL,1593.0,,,0.0,,0.0,,,,,,
77793,1987.0,12.0,19,6.0,1623.0,1623.0,1832.0,1840.0,EA,889.0,,129.0,137.0,,-8.0,0.0,2.0,PBI,857.0,,,0.0,,0.0,,,,,,
174655,1987.0,11.0,13,5.0,1225.0,1200.0,1445.0,1413.0,DL,1715.0,,140.0,133.0,,32.0,25.0,3.0,SEA,954.0,,,0.0,,0.0,,,,,,
259590,1987.0,12.0,12,6.0,1750.0,1738.0,,1848.0,UA,1224.0,,,70.0,,,12.0,8.0,BDL,326.0,,,0.0,,1.0,,,,,,
94085,1987.0,11.0,4,3.0,1629.0,1603.0,1741.0,1705.0,PS,1861.0,,72.0,62.0,,36.0,26.0,3.0,SCK,315.0,,,0.0,,0.0,,,,,,
104427,1987.0,10.0,26,1.0,1928.0,1932.0,2133.0,2137.0,UA,917.0,,125.0,125.0,,-4.0,-4.0,8.0,MCO,758.0,,,0.0,,0.0,,,,,,
65357,1987.0,11.0,23,1.0,1151.0,1150.0,1254.0,1255.0,PI,431.0,,63.0,65.0,,-1.0,1.0,9.0,BWI,283.0,,,0.0,,0.0,,,,,,
152789,1987.0,11.0,14,6.0,558.0,600.0,722.0,724.0,PI,263.0,,84.0,84.0,,-2.0,-2.0,6.0,CLT,468.0,,,0.0,,0.0,,,,,,
173147,1987.0,12.0,7,1.0,1540.0,1540.0,1655.0,1637.0,CO,673.0,,75.0,57.0,,18.0,0.0,5.0,EWR,194.0,,,0.0,,0.0,,,,,,
255145,1987.0,11.0,26,4.0,1225.0,1225.0,1259.0,1300.0,HP,658.0,,34.0,35.0,,-1.0,0.0,13.0,MAF,121.0,,,0.0,,0.0,,,,,,
196904,1987.0,10.0,24,6.0,954.0,955.0,1117.0,1116.0,UA,991.0,,143.0,141.0,,1.0,-1.0,10.0,DEN,895.0,,,0.0,,0.0,,,,,,
106792,1987.0,10.0,2,5.0,1115.0,1110.0,1341.0,1336.0,AS,67.0,,146.0,146.0,,5.0,5.0,3.0,SEA,954.0,,,0.0,,0.0,,,,,,
19223,1987.0,10.0,31,6.0,823.0,825.0,923.0,934.0,UA,1470.0,,60.0,69.0,,-11.0,-2.0,8.0,BDL,326.0,,,0.0,,0.0,,,,,,
91709,1987.0,11.0,13,5.0,1108.0,1110.0,1137.0,1129.0,CO,469.0,,89.0,79.0,,8.0,-2.0,14.0,DEN,419.0,,,0.0,,0.0,,,,,,
600,1987.0,12.0,31,4.0,1611.0,1608.0,1752.0,1744.0,UA,509.0,,161.0,156.0,,8.0,3.0,6.0,ORD,1005.0,,,0.0,,0.0,,,,,,
246622,1987.0,11.0,25,3.0,1444.0,1445.0,1747.0,1800.0,CO,504.0,,123.0,135.0,,-13.0,-1.0,3.0,DEN,862.0,,,0.0,,0.0,,,,,,
216023,1987.0,11.0,1,7.0,1055.0,1055.0,1325.0,1307.0,DL,1719.0,,210.0,192.0,,18.0,0.0,0.0,ANC,1449.0,,,0.0,,0.0,,,,,,
32257,1987.0,12.0,1,2.0,1408.0,1408.0,1514.0,1510.0,NW,975.0,,66.0,62.0,,4.0,0.0,1.0,MEM,256.0,,,0.0,,0.0,,,,,,
72352,1987.0,11.0,4,3.0,1455.0,1445.0,1650.0,1700.0,TW,183.0,,235.0,255.0,,-10.0,10.0,1.0,SFO,1736.0,,,0.0,,0.0,,,,,,
248774,1987.0,10.0,18,7.0,1005.0,1005.0,1056.0,1056.0,PA (1),377.0,,51.0,51.0,,0.0,0.0,6.0,MIA,193.0,,,0.0,,0.0,,,,,,
52758,1987.0,10.0,27,2.0,1444.0,1444.0,1606.0,1606.0,TW,695.0,,82.0,82.0,,0.0,0.0,1.0,ICT,392.0,,,0.0,,0.0,,,,,,
182885,1987.0,11.0,23,1.0,1807.0,1810.0,1933.0,1940.0,TW,54.0,,146.0,150.0,,-7.0,-3.0,6.0,STL,880.0,,,0.0,,0.0,,,,,,
201217,1987.0,12.0,4,5.0,1230.0,1220.0,1332.0,1325.0,US,498.0,,62.0,65.0,,7.0,10.0,2.0,ROC,296.0,,,0.0,,0.0,,,,,,
204965,1987.0,10.0,22,4.0,911.0,910.0,943.0,937.0,UA,901.0,,32.0,27.0,,6.0,1.0,8.0,DCA,24.0,,,0.0,,0.0,,,,,,
148697,1987.0,11.0,17,2.0,1816.0,1800.0,1935.0,1914.0,NW,277.0,,139.0,134.0,,21.0,16.0,8.0,MEM,742.0,,,0.0,,0.0,,,,,,
8691,1987.0,10.0,18,7.0,1537.0,1530.0,1635.0,1641.0,CO,168.0,,58.0,71.0,,-6.0,7.0,8.0,EWR,213.0,,,0.0,,0.0,,,,,,
81060,1987.0,10.0,18,7.0,1937.0,1900.0,2207.0,2130.0,WN,548.0,,90.0,90.0,,37.0,37.0,11.0,DAL,580.0,,,0.0,,0.0,,,,,,
4172,1987.0,11.0,29,7.0,1406.0,1306.0,1719.0,1626.0,TW,844.0,,133.0,140.0,,53.0,60.0,1.0,JFK,892.0,,,0.0,,0.0,,,,,,
95498,1987.0,12.0,2,3.0,824.0,825.0,930.0,934.0,UA,1470.0,,66.0,69.0,,-4.0,-1.0,8.0,BDL,326.0,,,0.0,,0.0,,,,,,
148366,1987.0,11.0,20,5.0,1526.0,1525.0,1712.0,1649.0,CO,1191.0,,166.0,144.0,,23.0,1.0,10.0,DEN,895.0,,,0.0,,0.0,,,,,,
28503,1987.0,11.0,27,5.0,1354.0,1322.0,1658.0,1644.0,TW,136.0,,124.0,142.0,,14.0,32.0,1.0,EWR,872.0,,,0.0,,0.0,,,,,,
208846,1987.0,12.0,9,3.0,1250.0,1250.0,1431.0,1430.0,EA,827.0,,161.0,160.0,,1.0,0.0,6.0,MCI,1072.0,,,0.0,,0.0,,,,,,
34898,1987.0,12.0,22,2.0,745.0,745.0,824.0,827.0,NW,1061.0,,39.0,42.0,,-3.0,0.0,15.0,DTW,98.0,,,0.0,,0.0,,,,,,
24552,1987.0,11.0,20,5.0,1724.0,1540.0,1833.0,1641.0,PS,1943.0,,69.0,61.0,,112.0,104.0,3.0,SJC,308.0,,,0.0,,0.0,,,,,,
8513,1987.0,12.0,2,3.0,1306.0,1305.0,1359.0,1407.0,AA,269.0,,113.0,122.0,,-8.0,1.0,5.0,ORD,607.0,,,0.0,,0.0,,,,,,
3401,1987.0,10.0,19,1.0,850.0,850.0,1203.0,1204.0,TW,844.0,,133.0,134.0,,-1.0,0.0,11.0,STL,934.0,,,0.0,,0.0,,,,,,
122234,1987.0,10.0,30,5.0,1000.0,1000.0,1229.0,1228.0,DL,124.0,,89.0,88.0,,1.0,0.0,11.0,DFW,569.0,,,0.0,,0.0,,,,,,
244823,1987.0,12.0,12,6.0,1028.0,1000.0,1821.0,1809.0,AA,40.0,,293.0,309.0,,12.0,28.0,3.0,JFK,2475.0,,,0.0,,0.0,,,,,,
55201,1987.0,10.0,1,4.0,1943.0,1944.0,2136.0,2110.0,AA,551.0,,173.0,146.0,,26.0,-1.0,9.0,ORD,783.0,,,0.0,,0.0,,,,,,
176037,1987.0,12.0,28,1.0,,1245.0,,1615.0,UA,880.0,,,150.0,,,,11.0,ORD,1118.0,,,1.0,,0.0,,,,,,
93871,1987.0,11.0,9,1.0,705.0,705.0,755.0,747.0,DL,63.0,,50.0,42.0,,8.0,0.0,9.0,BOS,91.0,,,0.0,,0.0,,,,,,
136481,1987.0,12.0,26,6.0,1104.0,1100.0,1205.0,1210.0,TW,125.0,,61.0,70.0,,-5.0,4.0,1.0,ORD,258.0,,,0.0,,0.0,,,,,,
22099,1987.0,12.0,4,5.0,905.0,905.0,1025.0,1012.0,UA,801.0,,80.0,67.0,,13.0,0.0,8.0,JFK,228.0,,,0.0,,0.0,,,,,,
35139,1987.0,11.0,30,1.0,2029.0,2021.0,2341.0,2331.0,TW,70.0,,132.0,130.0,,10.0,8.0,1.0,EWR,872.0,,,0.0,,0.0,,,,,,
197090,1987.0,10.0,29,4.0,950.0,950.0,1116.0,1115.0,EA,214.0,,86.0,85.0,,1.0,0.0,25.0,ATL,443.0,,,0.0,,0.0,,,,,,
143804,1987.0,10.0,21,3.0,1029.0,1020.0,1250.0,1249.0,DL,630.0,,81.0,89.0,,1.0,9.0,1.0,ATL,483.0,,,0.0,,0.0,,,,,,
31904,1987.0,11.0,7,6.0,1334.0,1334.0,1410.0,1409.0,PI,935.0,,36.0,35.0,,1.0,0.0,5.0,ROC,79.0,,,0.0,,0.0,,,,,,
43765,1987.0,12.0,2,3.0,1125.0,1125.0,1225.0,1217.0,TW,544.0,,60.0,52.0,,8.0,0.0,22.0,STL,187.0,,,0.0,,0.0,,,,,,
115689,1987.0,10.0,11,7.0,5.0,5.0,44.0,40.0,DL,251.0,,39.0,35.0,,4.0,0.0,6.0,PBI,142.0,,,0.0,,0.0,,,,,,
187650,1987.0,12.0,27,7.0,2035.0,2027.0,2115.0,2112.0,PI,955.0,,40.0,45.0,,3.0,8.0,5.0,BTV,175.0,,,0.0,,0.0,,,,,,
181418,1987.0,11.0,28,6.0,1201.0,1204.0,1256.0,1301.0,UA,1023.0,,55.0,57.0,,-5.0,-3.0,8.0,RDU,224.0,,,0.0,,0.0,,,,,,
229576,1987.0,11.0,11,3.0,2000.0,2000.0,2119.0,2117.0,PS,1843.0,,79.0,77.0,,2.0,0.0,3.0,SFO,337.0,,,0.0,,0.0,,,,,,
59506,1987.0,11.0,27,5.0,800.0,800.0,852.0,855.0,WN,5.0,,52.0,55.0,,-3.0,0.0,7.0,HOU,239.0,,,0.0,,0.0,,,,,,
65605,1987.0,10.0,4,7.0,900.0,900.0,1109.0,1120.0,UA,21.0,,309.0,320.0,,-11.0,0.0,8.0,SFO,2419.0,,,0.0,,0.0,,,,,,
63631,1987.0,11.0,5,4.0,1759.0,1800.0,1935.0,1946.0,UA,347.0,,216.0,226.0,,-11.0,-1.0,8.0,DEN,1452.0,,,0.0,,0.0,,,,,,
25707,1987.0,10.0,4,7.0,1702.0,1705.0,1747.0,1752.0,NW,1286.0,,45.0,47.0,,-5.0,-3.0,0.0,GEG,224.0,,,0.0,,0.0,,,,,,
73085,1987.0,11.0,8,7.0,1328.0,1330.0,1428.0,1420.0,PI,771.0,,60.0,50.0,,8.0,-2.0,6.0,MIA,193.0,,,0.0,,0.0,,,,,,
112479,1987.0,11.0,6,5.0,1335.0,1335.0,1448.0,1455.0,NW,855.0,,133.0,140.0,,-7.0,0.0,2.0,MEM,762.0,,,0.0,,0.0,,,,,,
126167,1987.0,10.0,14,3.0,2014.0,2015.0,2056.0,2110.0,US,672.0,,42.0,55.0,,-14.0,-1.0,5.0,LGA,198.0,,,0.0,,0.0,,,,,,
248796,1987.0,11.0,28,6.0,801.0,801.0,857.0,856.0,TW,388.0,,56.0,55.0,,1.0,0.0,22.0,STL,187.0,,,0.0,,0.0,,,,,,
164752,1987.0,12.0,27,7.0,1248.0,1240.0,1354.0,1335.0,PI,544.0,,66.0,55.0,,19.0,8.0,2.0,RDU,227.0,,,0.0,,0.0,,,,,,
228603,1987.0,10.0,22,4.0,1420.0,1420.0,1640.0,1649.0,CO,857.0,,140.0,149.0,,-9.0,0.0,8.0,PBI,859.0,,,0.0,,0.0,,,,,,
243689,1987.0,12.0,6,7.0,1445.0,1436.0,1627.0,1620.0,TW,651.0,,102.0,104.0,,7.0,9.0,1.0,MSY,604.0,,,0.0,,0.0,,,,,,
